account_id,customer_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,gender,age,senior_citizen,married,num_dependents,zip_code,city_name,population,customer_status,churn_label,churn_category,churn_reason
JKGN-GMTXE,9993-LHIEB,67,5,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,2.12,142.04,58,No,Yes,Yes,67.85,4627.65,0.0,Male,21,No,Yes,0,92075,Solana Beach,12173,Stayed,No,,
XDMI-SIHJV,0118-JPNOY,26,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,33.74,877.24,7,Yes,No,No,85.8,2193.65,0.0,Female,71,Yes,No,0,95333,Le Grand,3256,Stayed,No,,
TGNI-WVLHO,0537-QYZZN,24,6,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,4.06,97.44,28,No,No,No,79.85,1857.75,0.0,Male,66,Yes,Yes,2,94952,Petaluma,31930,Stayed,No,,
LRXY-WKYDP,0637-KVDLV,2,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,17.22,34.44,30,No,No,No,76.5,162.45,0.0,Male,30,No,No,0,95758,Elk Grove,47065,Churned,Yes,Other,Don't know
YMVF-KTRYR,0754-EEBDC,4,1,No,None,No,Yes,No,No,No,No,No,Two Year,No,Mailed Check,24.57,98.28,0,No,No,No,19.9,76.65,0.0,Male,25,No,Yes,1,91723,Covina,17554,Stayed,No,,
UJBF-ANQIK,1285-OKIPP,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,23.2,23.2,21,No,Yes,Yes,79.9,79.9,0.0,Male,62,No,No,3,91345,Mission Hills,17112,Churned,Yes,Attitude,Attitude of support person
MTLN-NDCBB,1658-XUHBX,59,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,16.15,952.85,26,No,Yes,No,88.75,5348.65,0.0,Female,75,Yes,Yes,1,95357,Modesto,13343,Stayed,No,,
RIGJ-MVGVE,1810-BOHSY,51,7,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,35.0,1785.0,8,No,Yes,Yes,96.4,4911.05,0.0,Male,63,No,Yes,0,95687,Vacaville,63157,Stayed,No,,
MRBY-TRKEK,2226-ICFDO,72,9,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,10.87,782.64,24,Yes,Yes,Yes,85.9,6110.75,0.0,Female,39,No,Yes,0,95428,Covelo,2296,Stayed,No,,
PLWO-GYUIV,2387-KDZQY,17,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,31.6,537.2,0,No,No,No,20.1,279.5,0.0,Male,46,No,No,0,96093,Weaverville,3749,Stayed,No,,
RIXA-VOTYO,2607-FBDFF,1,0,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,49.19,49.19,17,No,No,No,49.0,49.0,0.0,Male,32,No,No,0,95379,Tuolumne,3979,Joined,No,,
YQXV-UMAGN,3050-GBUSH,3,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.0,0.0,46,Yes,No,No,34.8,113.95,0.0,Female,25,No,No,0,94010,Burlingame,40346,Joined,No,,
PTXW-NBAWN,3976-BWUCK,30,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,7.01,210.3,24,Yes,No,No,94.1,2804.45,0.0,Female,63,No,Yes,0,92130,San Diego,28201,Churned,Yes,Competitor,Competitor made better offer
BDUN-BTGTO,4057-FKCZK,58,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,29.93,1735.94,24,Yes,No,No,82.5,4828.05,0.0,Male,40,No,Yes,2,93651,Prather,1314,Stayed,No,,
KFDS-WPNYL,4342-HENTK,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,12.52,25.04,25,No,No,No,70.65,142.35,0.0,Female,67,Yes,No,0,95542,Garberville,2423,Churned,Yes,Competitor,Competitor had better devices
MHCS-JYQBK,4431-EDMIQ,7,8,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,16.22,113.54,53,Yes,No,No,75.7,554.05,0.0,Female,47,No,Yes,3,92386,Sugarloaf,1834,Stayed,No,,
HNFB-FEMYH,4603-JANFB,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,12.13,12.13,19,No,No,No,69.85,69.85,0.0,Male,51,No,No,0,95232,Glencoe,21,Churned,Yes,Competitor,Competitor had better devices
XOIM-AYYOX,4609-KNNWG,27,1,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,2.4,64.8,0,No,No,No,19.9,550.1,0.0,Female,36,No,Yes,3,95937,Dunnigan,19,Stayed,No,,
BWTE-KRKXB,4623-ZKHLY,22,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.78,457.16,0,No,No,No,20.45,471.55,0.0,Male,43,No,Yes,0,91762,Ontario,54254,Stayed,No,,
ZYWR-VSHOB,4806-DXQCE,70,7,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,35.39,2477.3,25,Yes,Yes,No,113.65,7714.65,24.36,Female,77,Yes,Yes,0,90404,Santa Monica,19975,Stayed,No,,
IQHO-YZUHL,4815-GBTCD,4,1,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,29,No,No,No,25.15,99.95,0.0,Female,55,No,Yes,0,93669,Wishon,327,Stayed,No,,
IRQB-MAPGV,4816-LXZYW,23,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,33.44,769.12,11,No,No,No,79.15,1676.95,0.0,Female,51,No,No,0,90810,Long Beach,35656,Churned,Yes,Competitor,Competitor had better devices
HCNA-MMELM,5016-ETTFF,10,0,Yes,DSL,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.0,0.0,30,No,No,No,29.5,255.25,0.0,Male,46,No,No,0,90016,Los Angeles,46984,Churned,Yes,Dissatisfaction,Service dissatisfaction
HZYL-CPRPH,5171-EPLKN,27,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,47.65,1286.55,0,No,No,No,19.85,470.0,0.0,Male,27,No,No,0,91739,Rancho Cucamonga,12937,Stayed,No,,
EMWW-SHCTY,5174-ITUMV,67,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,38.98,2611.66,16,Yes,Yes,Yes,105.4,6989.45,0.0,Male,37,No,Yes,2,92583,San Jacinto,21349,Stayed,No,,
PWIF-LFCLG,5684-FJVYR,72,9,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,9.6,691.2,25,No,No,No,90.35,6563.4,0.0,Female,41,No,Yes,0,93532,Lake Hughes,2771,Stayed,No,,
GVEE-PDLRR,5780-INQIK,8,0,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,20.9,167.2,6,No,No,No,49.4,408.25,0.0,Female,52,No,No,0,94401,San Mateo,32488,Stayed,No,,
DSQN-UMVCL,5883-GTGVD,19,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,2.19,41.61,18,Yes,Yes,Yes,99.95,1931.75,0.0,Male,54,No,No,0,93606,Biola,807,Churned,Yes,Competitor,Competitor had better devices
FBMS-MJYQY,5913-INRQV,34,7,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,One Year,No,Credit Card,26.49,900.66,18,Yes,No,No,90.15,3128.8,0.0,Male,71,Yes,Yes,0,91786,Upland,48827,Stayed,No,,
CCPZ-TITFY,5996-EBTKM,67,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,14.83,993.61,24,No,Yes,Yes,69.9,4615.9,0.0,Female,46,No,Yes,1,92040,Lakeside,42277,Stayed,No,,
JZFM-LFKBP,6127-IYJOZ,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,40.38,40.38,6,No,No,No,45.85,45.85,0.0,Male,71,Yes,No,0,91604,Studio City,26157,Joined,No,,
AGFS-GPFWG,6870-ECSHE,2,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,46.0,92.0,0,No,No,No,20.45,34.8,0.0,Female,23,No,No,0,92586,Sun City,18161,Joined,No,,
IAEB-NOYNX,6959-UWKHF,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.02,4.02,11,No,No,No,42.9,42.9,0.0,Male,47,No,No,0,93201,Alpaugh,1054,Churned,Yes,Competitor,Competitor had better devices
MSQH-DOEVT,7673-LPRNY,23,0,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,48.88,1124.24,12,Yes,Yes,Yes,78.55,1843.05,19.63,Female,43,No,No,0,91104,Pasadena,38460,Stayed,No,,
ILDN-XOVGS,7873-CVMAW,72,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,46.1,3319.2,27,Yes,Yes,Yes,88.55,6362.35,0.0,Male,61,No,No,0,91405,Van Nuys,51348,Stayed,No,,
FKNA-OBVOC,7975-JMZNT,66,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,23.27,1535.82,58,Yes,Yes,Yes,91.7,6075.9,0.0,Male,19,No,Yes,0,95310,Columbia,2144,Stayed,No,,
GPGP-SBVWB,8017-LXHFA,23,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,31.17,716.91,23,Yes,Yes,No,94.75,2293.6,0.0,Female,77,Yes,No,0,92130,San Diego,28201,Churned,Yes,Competitor,Competitor made better offer
ITZT-SNRMA,8280-MQRQN,1,0,Yes,Cable,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,23.7,23.7,17,No,No,No,50.45,50.45,0.0,Female,39,No,No,0,95223,Arnold,5159,Churned,Yes,Dissatisfaction,Network reliability
WUYI-QCBHM,8499-BRXTD,18,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,38.73,697.14,0,No,No,No,20.1,401.85,0.0,Male,28,No,No,0,93238,Kernville,1873,Stayed,No,,
ETKJ-YSPYP,8535-SFUTN,61,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,36.05,2199.05,73,Yes,Yes,Yes,106.45,6300.15,0.0,Male,21,No,No,0,92555,Moreno Valley,12743,Stayed,No,,
DMFS-XRYUO,8623-ULFNQ,26,0,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,12.09,314.34,15,No,Yes,Yes,66.05,1652.4,47.73,Female,79,Yes,No,0,90703,Cerritos,51556,Stayed,No,,
NDBT-KOIBP,8898-KASCD,39,0,Yes,DSL,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,0.0,0.0,14,No,No,No,35.55,1309.15,0.0,Male,41,No,No,0,95917,Biggs,3169,Stayed,No,,
JPZG-BHAPS,8975-SKGRX,71,1,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,33.83,2401.93,27,Yes,Yes,Yes,116.1,8310.55,0.0,Male,29,No,Yes,0,94063,Redwood City,32368,Stayed,No,,
HKTA-FPPXK,9313-QOLTZ,26,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,31.73,824.98,0,No,No,No,20.9,518.3,0.0,Male,31,No,No,0,96020,Chester,2664,Stayed,No,,
NFDK-EBGDK,9467-ROOLM,25,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,30.28,757.0,0,No,No,No,19.05,461.3,0.0,Female,50,No,No,0,95948,Gridley,9763,Stayed,No,,
MGGW-KXOBK,9734-UYXQI,2,0,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.83,49.66,52,No,No,Yes,49.4,106.55,0.0,Female,27,No,No,0,92028,Fallbrook,42239,Churned,Yes,Competitor,Competitor made better offer
UEFE-AYINU,9788-YTFGE,7,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,13.86,97.02,0,No,No,No,19.95,147.5,0.0,Male,47,No,No,0,95540,Fortuna,12241,Stayed,No,,
JAGL-YPFJZ,9867-XOBQA,21,0,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.0,0.0,11,Yes,No,No,53.15,1183.2,19.13,Female,59,No,No,1,91105,Pasadena,10253,Stayed,No,,
LDTC-LCWMX,0575-CUQOV,60,10,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,17.05,1023.0,21,Yes,Yes,No,97.95,5867.0,0.0,Male,76,Yes,Yes,0,95324,Hilmar,7177,Stayed,No,,
XUKK-SYQOD,0731-EBJQB,52,3,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,5.65,293.8,0,No,No,No,20.4,1090.65,0.0,Female,24,No,Yes,0,90240,Downey,24908,Stayed,No,,
UPCA-LHETY,0744-GKNGE,64,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,27.74,1775.36,12,No,No,No,86.8,5327.25,0.0,Female,31,No,Yes,2,90305,Inglewood,13779,Stayed,No,,
NGBF-SYBAE,0907-HQNTS,70,8,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,46.2,3234.0,14,Yes,Yes,No,113.0,7987.6,0.0,Female,74,Yes,Yes,0,94565,Pittsburg,78816,Stayed,No,,
OFJL-KQDBP,1845-ZLLIG,1,0,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,20.3,20.3,16,No,No,No,50.15,50.15,0.0,Male,45,No,No,0,95258,Woodbridge,4176,Joined,No,,
ZWEU-WFGZR,2674-MIAHT,4,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,38.74,154.96,51,No,No,No,80.3,324.2,0.0,Female,26,No,No,0,95514,Blocksburg,199,Stayed,No,,
WQMN-QITGX,2722-VOJQL,64,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card,24.23,1550.72,73,Yes,Yes,Yes,105.65,6903.1,0.0,Male,30,No,No,0,92126,San Diego,74232,Churned,Yes,Other,Don't know
XQDV-WYVLR,3088-FVYWK,53,3,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,33.31,1765.43,0,No,No,No,25.55,1336.1,37.37,Male,37,No,Yes,3,93251,Mc Kittrick,302,Stayed,No,,
ZIHQ-ERRWJ,3566-HJGPK,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,16.34,16.34,4,No,No,No,45.55,45.55,0.0,Male,50,No,No,0,91367,Woodland Hills,36123,Joined,No,,
YHVN-RFYUI,3647-GMGDH,22,7,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,37.8,831.6,15,Yes,Yes,Yes,94.7,1914.9,0.0,Male,52,No,Yes,0,95642,Jackson,6202,Churned,Yes,Attitude,Attitude of support person
QQWM-CUQDE,3723-BFBGR,24,0,Yes,Cable,No,Yes,Yes,No,No,Yes,No,Two Year,No,Credit Card,8.66,207.84,27,No,No,No,54.8,1291.3,0.0,Male,74,Yes,No,0,92004,Borrego Springs,2863,Stayed,No,,
KOBN-RPEPJ,3955-JBZZM,20,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.39,907.8,24,Yes,No,No,78.8,1641.3,0.0,Male,45,No,No,0,90254,Hermosa Beach,18693,Stayed,No,,
EUKX-URXYO,3969-GYXEL,11,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,36.52,401.72,20,No,No,No,76.4,838.7,0.0,Female,46,No,No,0,94708,Berkeley,10737,Stayed,No,,
NTKX-RYTLQ,3999-QGRJH,8,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,14.89,119.12,20,No,No,No,69.7,560.85,0.0,Male,80,Yes,No,0,95303,Ballico,809,Churned,Yes,Dissatisfaction,Product dissatisfaction
NTEO-CNKAO,4318-RAJVY,10,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,2.84,28.4,0,No,No,No,19.8,198.25,0.0,Female,57,No,No,0,91436,Encino,13129,Stayed,No,,
HMSC-VOYMJ,4378-BZYFP,17,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Mailed Check,42.66,725.22,0,No,No,No,20.5,365.8,0.0,Male,41,No,No,0,94533,Fairfield,77683,Stayed,No,,
MKHO-PHORM,4395-PZMSN,5,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,18.38,91.9,15,No,Yes,Yes,85.55,408.5,0.0,Male,67,Yes,No,0,94074,San Gregorio,291,Stayed,No,,
VZOP-SAMEF,4806-KEXQR,4,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.06,172.24,46,No,Yes,Yes,79.9,324.3,0.0,Male,27,No,No,0,95237,Lockeford,3205,Churned,Yes,Competitor,Competitor had better devices
LRDX-PCASK,5260-UMPWX,26,4,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.44,635.44,0,No,No,No,20.25,493.95,0.0,Female,41,No,Yes,1,95494,Yorkville,335,Stayed,No,,
IUKK-YVJHM,5378-IKEEG,1,0,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,2,Yes,No,No,35.75,35.75,0.0,Female,47,No,No,0,96110,Eagleville,132,Churned,Yes,Price,Price too high
USDE-WGVQP,5453-YBTWV,70,10,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,49.67,3476.9,19,Yes,No,No,101.1,6994.8,0.0,Male,52,No,Yes,2,92557,Moreno Valley,46214,Stayed,No,,
SWQN-SFLQA,5673-TIYIB,2,0,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.0,0.0,8,No,No,No,40.4,77.15,0.0,Male,34,No,No,0,90502,Torrance,17058,Churned,Yes,Other,Don't know
WNDI-CURMA,5939-XAIXZ,19,0,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,36.88,700.72,27,No,No,No,56.1,1033.9,0.0,Female,54,No,No,0,94512,Birds Landing,138,Stayed,No,,
ZFAW-HHMXI,6050-FFXES,69,3,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,14.69,1013.61,6,Yes,Yes,Yes,105.35,7240.65,0.0,Female,51,No,Yes,0,92844,Garden Grove,23481,Stayed,No,,
ARXF-MLUHS,6177-PEVRA,48,0,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Two Year,No,Credit Card,13.03,625.44,5,No,No,No,55.5,2627.35,0.0,Female,58,No,No,0,93212,Corcoran,23506,Stayed,No,,
VHBF-BGWSY,7101-HRBLJ,72,9,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,16.05,1155.6,46,Yes,Yes,Yes,83.7,6096.9,0.0,Female,25,No,Yes,0,92549,Idyllwild,3588,Stayed,No,,
ZBXL-YTVDQ,7129-ACFOG,5,0,Yes,Cable,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,247.0,22,No,No,No,53.8,283.95,0.0,Female,56,No,No,0,95246,Mountain Ranch,1692,Stayed,No,,
OYAX-PZYSC,7322-OCWHC,72,10,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.34,96.48,30,No,No,No,93.05,6735.05,0.0,Male,73,Yes,Yes,0,92870,Placentia,48170,Stayed,No,,
ASCI-CCRTM,7359-PTSXY,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.24,24.24,28,No,No,No,45.75,45.75,0.0,Male,36,No,No,0,92780,Tustin,55062,Churned,Yes,Attitude,Attitude of support person
MHSQ-WDRNW,7517-SAWMO,19,1,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,25.75,489.25,22,No,No,No,73.2,1441.1,0.0,Female,31,No,Yes,0,91344,Granada Hills,48867,Churned,Yes,Attitude,Attitude of support person
LVMQ-CMTOK,7581-EBBOU,60,0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,38.88,2332.8,2,Yes,No,No,70.15,4224.7,0.0,Female,49,No,No,0,95689,Volcano,1273,Stayed,No,,
JWTE-APFGG,7851-WZEKY,2,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,38.51,77.02,25,Yes,Yes,Yes,95.15,196.9,0.0,Female,32,No,No,0,95219,Stockton,19109,Churned,Yes,Competitor,Competitor made better offer
DAZQ-MQFWL,7975-TZMLR,47,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,16.64,782.08,8,Yes,Yes,Yes,103.1,4889.3,0.0,Male,37,No,No,0,93654,Reedley,25923,Stayed,No,,
PCRR-WHULS,8146-QQKZH,71,4,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,6.23,442.33,58,Yes,Yes,Yes,81.85,5924.4,0.0,Female,25,No,Yes,0,94803,El Sobrante,25399,Stayed,No,,
QBNE-RTSFV,8221-HVAYI,35,0,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,5.06,177.1,20,No,No,No,69.15,2490.15,0.0,Male,60,No,Yes,0,95322,Gustine,7872,Stayed,No,,
TEJA-IZHGP,8550-XSXUQ,48,7,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,38.82,1863.36,8,No,Yes,Yes,70.55,3420.5,0.0,Male,41,No,Yes,0,96022,Cottonwood,12348,Stayed,No,,
VMHB-YBYKJ,8665-UTDHZ,1,1,Yes,DSL,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,58,No,No,No,30.2,30.2,0.0,Male,27,No,Yes,0,90029,Los Angeles,41713,Churned,Yes,Competitor,Competitor had better devices
XAPD-ITKPM,9058-HRZSV,65,2,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,38.32,2490.8,25,No,Yes,Yes,94.4,6126.15,0.0,Female,77,Yes,Yes,0,91706,Baldwin Park,76890,Stayed,No,,
KTPM-ZKHDE,9110-HSGTV,69,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,25.73,1775.37,22,Yes,Yes,Yes,82.45,5555.3,15.38,Female,46,No,No,0,92102,San Diego,47140,Stayed,No,,
UXEG-BITDO,9481-WHGWY,70,9,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Two Year,No,Credit Card,39.53,2767.1,53,Yes,Yes,Yes,75.35,5437.75,0.0,Female,35,No,Yes,3,94588,Pleasanton,28568,Stayed,No,,
CUTB-QAOEO,9798-DRYDS,17,6,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,47.59,809.03,25,No,No,No,61.95,1070.7,0.0,Female,52,No,Yes,0,92648,Huntington Beach,42663,Stayed,No,,
TQNZ-QDRFP,1010-DIAUQ,5,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,20.86,104.3,8,Yes,Yes,Yes,96.5,492.55,0.0,Male,54,No,No,0,92122,San Diego,34902,Churned,Yes,Competitor,Competitor made better offer
MWUP-JDDXR,1374-DMZUI,4,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.5,198.0,23,Yes,Yes,Yes,94.3,424.45,0.0,Female,65,Yes,No,0,94583,San Ramon,44078,Churned,Yes,Competitor,Competitor made better offer
TNEW-SCLND,1710-RCXUS,51,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Credit Card,9.21,469.71,30,No,Yes,Yes,90.35,4614.55,0.0,Male,53,No,Yes,0,92866,Orange,15396,Stayed,No,,
XRBS-BXRNQ,2433-KMEAS,22,0,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,7.28,160.16,7,No,No,No,54.45,1127.35,0.0,Male,62,No,No,0,94568,Dublin,29636,Churned,Yes,Other,Don't know
MTCH-KEBKD,2612-RANWT,12,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.54,366.48,47,Yes,Yes,Yes,100.15,1164.3,0.0,Female,24,No,No,0,91948,Mount Laguna,81,Churned,Yes,Price,Price too high
OYMI-QUVKO,2999-AANRQ,21,0,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,17.35,364.35,71,Yes,No,No,71.05,1524.85,16.91,Female,23,No,No,0,95833,Sacramento,31422,Stayed,No,,
ZHJN-VUAFV,3565-UNOCC,29,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,22.33,647.57,6,Yes,Yes,Yes,99.05,2952.85,0.0,Female,65,Yes,Yes,0,95209,Stockton,30814,Churned,Yes,Competitor,Competitor offered higher download speeds
KBOP-AQBQG,3744-ZRRDZ,21,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,12.76,267.96,48,No,No,Yes,82.35,1852.85,0.0,Male,25,No,No,0,90501,Torrance,40705,Churned,Yes,Dissatisfaction,Network reliability
YZAO-NTZSM,3850-OKINF,71,0,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,37.03,2629.13,26,Yes,No,No,66.2,4692.55,0.0,Male,42,No,Yes,3,91106,Pasadena,23742,Stayed,No,,
